"ts","username","platform","ms_played","conn_country","ip_addr_decrypted","user_agent_decrypted","master_metadata_track_name","master_metadata_album_artist_name","master_metadata_album_album_name","spotify_track_uri","episode_name","episode_show_name","spotify_episode_uri","reason_start","reason_end","shuffle","skipped","offline","offline_timestamp","incognito_mode"
"2015-09-05T21:49:38Z","1129081105","OS X 10.10.4 [x86 8]",227999,"CH","178.193.13.83","unknown","J'adore Hardcore","Scooter","20 Years of Hardcore","spotify:track:3l4JefqadTaHmE04EiCbWE",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2019-09-24T15:31:47Z","1129081105","iOS 12.4.1 (iPhone9,3)",117995,"CH","178.197.234.139","unknown","Happy Days","blink-182","NINE","spotify:track:6GHAAp25FcGdaHgAn8rTif",null,null,null,"trackdone","unexpected-exit-while-paused",true,null,false,1569253282131,false
"2019-06-18T03:25:24Z","1129081105","iOS 12.2 (iPhone8,1)",4998,"CH","178.197.226.191","unknown","Hood Gone Love It (feat. Kendrick Lamar)","Jay Rock","Follow Me Home","spotify:track:6i6cWTCYBOKEdJnWjzm2yk",null,null,null,"trackdone","fwdbtn",true,null,false,1560828317341,false
"2012-09-16T20:41:30Z","1129081105","iOS 5.1.1 (iPhone3,1)",171653,"CH","178.197.232.1","unknown","Foxtrot Uniform Charlie Kilo","Bloodhound Gang","Show Us Your Hits","spotify:track:0zJSnRLGdfgPSNJRdB6aq4",null,null,null,"fwdbtn","trackdone",false,false,false,0,false
"2020-08-20T09:51:53Z","1129081105","iOS 13.5.1 (iPhone9,3)",121600,"CH","178.197.233.79","unknown","Somebody Dance with Me","DJ BoBo","The Ultimate Megamix 99","spotify:track:4cwEHpKZtAG46QbdBJBAMR",null,null,null,"trackdone","trackdone",false,null,false,1597916990630,false
"2021-07-21T17:52:12Z","1129081105","iOS 14.6 (iPhone13,1)",1962,"ZA","41.174.131.34","unknown","Freedom","DJ BoBo","Freedom","spotify:track:0pXhsuk0u7vzOtBYdFkaAs",null,null,null,"fwdbtn","backbtn",true,null,false,1626889760172,false
"2015-10-05T17:42:44Z","1129081105","iOS 9.0.2 (iPhone6,2)",184706,"CH","178.197.232.62","unknown","Scarface (Push It To The Limit)","Paul Engemann","Scarface","spotify:track:7a5bkwWwhbQiB9GZKkwzw6",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2015-05-17T10:30:40Z","1129081105","iOS 8.3 (iPhone6,2)",217213,"CH","178.197.225.71","unknown","Mehr als lebensgefährlich","Deichkind","Niveau Weshalb Warum","spotify:track:0R3bKh4t2MTdoyzEwLaJiI",null,null,null,"clickrow","trackdone",true,false,false,0,false
"2020-01-26T20:50:58Z","1129081105","iOS 13.3 (iPhone9,3)",6524,"CH","178.197.225.159","unknown","Motherlover","The Lonely Island","Turtleneck & Chain","spotify:track:2zpQ30BpR6teeCeivQoo5p",null,null,null,"fwdbtn","fwdbtn",true,null,false,1580071851226,false
"2012-11-21T07:48:47Z","1129081105","iOS 6.0.1 (iPhone3,1)",198906,"CH","178.197.233.91","unknown","Stacy's Mom","Fountains Of Wayne","Stacy's Mom","spotify:track:7pdXZ3zwuPpawzP79w9xRZ",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2019-10-06T06:50:28Z","1129081105","iOS 12.4.1 (iPhone9,3)",206464,"CH","178.197.234.129","unknown","Die letzte Gangsterrapcrew","Kollegah","Jung Brutal Gutaussehend XXX","spotify:track:0C7wSStUkjQEXJwQuv8FaN",null,null,null,"trackdone","trackdone",false,null,false,1570344420768,false
"2012-08-22T21:39:06Z","1129081105","iOS 5.1.1 (iPhone3,1)",56192,"CH","178.197.233.11","unknown","Come As You Are","Little Roy","Battle For Seattle","spotify:track:0gPjgFpz8RNcLQH0fTZ2pX",null,null,null,"trackdone","",true,true,false,0,false
"2015-08-13T17:29:58Z","1129081105","iOS 8.4 (iPhone6,2)",221000,"CH","178.197.234.255","unknown","Father And Son","Yusuf / Cat Stevens","Tea For The Tillerman","spotify:track:2tbdjsdJ9xtyunKnZBkGxF",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2019-07-31T16:21:17Z","1129081105","iOS 12.3.1 (iPhone8,1)",140127,"CH","178.197.225.192","unknown","Spoon Me (feat. Skrillex)","Elliphant","Living Life Golden","spotify:track:4gqlmugjREVQO8ToGIcQL4",null,null,null,"trackdone","fwdbtn",true,null,false,1564589934821,false
"2020-09-13T18:25:35Z","1129081105","iOS 13.7 (iPhone9,3)",254133,"CH","178.197.236.65","unknown","Put You On The Game","The Game","The Documentary","spotify:track:0e7S689mFbBnIWTWtjc4b4",null,null,null,"trackdone","trackdone",false,null,false,1600021280155,false
"2022-03-14T05:28:15Z","1129081105","iOS 15.3.1 (iPhone13,1)",184333,"CH","178.197.216.23","unknown","It Don't Come Easy","Ringo Starr","Ringo","spotify:track:4RFqi5JQduiSlRZCVlUDGH",null,null,null,"trackdone","trackdone",false,null,false,1647235509636,false
"2014-01-06T18:53:03Z","1129081105","iOS 7.0.4 (iPhone5,2)",4133,"CH","178.197.225.62","unknown","Fifteen (Hardwell Edit)","Blasterjaxx","Mixmash Takeover (Mixed by Laidback Luke & Blasterjaxx)","spotify:track:44druTstdE3cVnsHrkmIUG",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2014-03-07T17:54:06Z","1129081105","iOS 7.0.6 (iPhone5,2)",5433,"CH","178.197.227.102","unknown","Omen","The Prodigy","Invaders Must Die","spotify:track:30adgohFHa9Di7pjFOBcC3",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2018-10-09T16:07:22Z","1129081105","iOS 12.0 (iPhone8,1)",193466,"CH","178.197.235.115","unknown","In Da Club","50 Cent","Get Rich Or Die Tryin'","spotify:track:7iL6o9tox1zgHpKUfh9vuC",null,null,null,"trackdone","trackdone",true,null,true,1539015497988,false
"2014-12-17T15:52:54Z","1129081105","iOS 8.1.2 (iPhone6,2)",219946,"CH","178.197.236.237","unknown","Call Me Mañana","Scooter","20 Years of Hardcore","spotify:track:2tjkrsxIGGJzJAnaUHYjtQ",null,null,null,"clickrow","trackdone",false,false,false,0,false
"2020-09-26T07:55:59Z","1129081105","iOS 13.7 (iPhone9,3)",165643,"CH","178.197.227.32","unknown","B.B.K.","Korn","Follow The Leader","spotify:track:2Djbx0U7eJ7Lnd8Pq6Vf0y",null,null,null,"trackdone","fwdbtn",true,null,false,1601106792220,false
"2014-04-20T15:51:39Z","1129081105","WebPlayer (websocket RFC6455)",159424,"CH","178.192.111.185","Mozilla%2f5.0%20(Macintosh%3b%20Intel%20Mac%20OS%20X%2010%5f9%5f2)%20AppleWebKit%2f537.74.9%20(KHTML,%20like%20Gecko)%20Version%2f7.0.2%20Safari%2f537.74.9","Tsunami (Jump) [feat. Tinie Tempah] - Radio Edit","DVBBS","Demonstration","spotify:track:2NFrkgZzweWIiC9tUrjDnx",null,null,null,"unknown","unknown",false,false,false,0,false
"2017-02-22T17:31:23Z","1129081105","iOS 10.2.1 (iPhone7,2)",14953,"CH","178.197.235.158","unknown","The Vengeful One","Disturbed","Immortalized","spotify:track:5tz5QsHPkv69T1scq2utZZ",null,null,null,"clickrow","endplay",true,null,false,1487784667826,false
"2014-05-14T20:23:31Z","1129081105","iOS 7.1.1 (iPhone5,2)",104815,"CH","178.192.7.205","unknown","TV Item","Junkie XL","New Kids Turbo","spotify:track:59SIc437OIZ7F5QrvPKojV",null,null,null,"backbtn","trackdone",true,false,false,0,false
"2017-03-23T17:19:23Z","1129081105","iOS 10.2.1 (iPhone7,2)",280693,"AL","91.187.115.26","unknown","Schelle","Beginner","Advanced Chemistry","spotify:track:3GLTHa7ZsbYTCKbDFQS3hd",null,null,null,"trackdone","trackdone",false,null,true,1490281240860,false
"2019-08-31T17:27:35Z","1129081105","iOS 12.2 (iPad4,4)",214853,"CH","178.192.225.23","unknown","Emanuela","Fettes Brot","Am Wasser gebaut","spotify:track:15hHGF66ZlM6UAzMSpf5Q1",null,null,null,"trackdone","trackdone",false,null,false,1567272239334,false
"2020-03-06T19:46:12Z","1129081105","iOS 13.3.1 (iPhone9,3)",137760,"CH","178.197.228.251","unknown","Mein Baby war beim Frisör","Die Ärzte","Le Frisur","spotify:track:4vJzzDxeulHAtx6sIOQjp0",null,null,null,"fwdbtn","trackdone",true,null,false,1583523834818,false
"2017-10-14T01:36:53Z","1129081105","iOS 11.0.2 (iPhone7,2)",2182,"CH","92.105.113.52","unknown","Juke Box Hero","Foreigner","4","spotify:track:00qOE7OjRl0BpYiCiweZB2",null,null,null,"clickrow","endplay",true,null,false,1507944638541,false
"2012-05-13T12:59:13Z","1129081105","OS X 10.7.4 [x86 4]",180333,"CH","84.72.36.80",null,"Dedicated Follower Of Fashion","The Kinks","The Singles Collection","spotify:track:55difMBMlkrkCwnpPPlAtR",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2014-12-31T15:03:11Z","1129081105","iOS 8.1.2 (iPhone6,2)",203641,"CH","178.197.236.12","unknown","Dangerous (feat. Sam Martin)","David Guetta","Listen","spotify:track:7pqgMEKsDMOHUdFQ7n0N9K",null,null,null,"clickrow","trackdone",false,false,false,0,false
"2013-02-14T18:33:08Z","1129081105","OS X 10.8.2 [x86 4]",270786,"CH","84.72.132.65","unknown","Poison","Alice Cooper","The Best Of Alice Cooper","spotify:track:39J10NL0mFTAdJbapoo2rC",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2021-05-21T10:50:18Z","1129081105","iOS 14.5.1 (iPhone13,1)",221193,"CH","178.197.236.41","unknown","Sunday Bloody Sunday - Remastered 2008","U2","War","spotify:track:4nuUssdgKFy2QyYHHNkZQW",null,null,null,"fwdbtn","fwdbtn",true,null,false,1621593997110,false
"2020-02-20T14:39:02Z","1129081105","iOS 13.3.1 (iPhone9,3)",115906,"CH","178.197.233.248","unknown","Five Lessons Learned","Swingin' Utters","Five Lessons Learned","spotify:track:23RuCuUzVU8KMJOjJqH424",null,null,null,"trackdone","trackdone",true,null,false,1582209425543,false
"2014-10-10T15:52:12Z","1129081105","iOS 8.0 (iPhone5,2)",18390,"CH","178.197.226.126","unknown","Weekend!","Scooter","20 Years of Hardcore","spotify:track:1K68dHzsB7HLqRYBEq00pw",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2013-02-12T17:36:17Z","1129081105","OS X 10.8.2 [x86 4]",5247,"CH","84.72.132.65","unknown","Perfect World","Gossip","A Joyful Noise","spotify:track:7KMV8pH4gxwZpGOX6wewmv",null,null,null,"popup","popup",false,true,false,0,false
"2022-09-30T14:23:18Z","1129081105","iOS 15.6 (iPhone13,1)",309973,"CH","178.197.201.137","unknown","For Whom The Bell Tolls - Remastered","Metallica","Ride The Lightning","spotify:track:2dXsILW8gzkosqleHAvl0v",null,null,null,"trackdone","trackdone",true,null,false,1664547448152,false
"2019-06-04T07:23:31Z","1129081105","iOS 12.2 (iPhone8,1)",179946,"CH","178.197.228.31","unknown","1979","Good Charlotte","Cardiology","spotify:track:3V6iTpZhci748mC2Fod98t",null,null,null,"trackdone","trackdone",true,null,false,1559632830470,false
"2015-05-06T19:18:43Z","1129081105","iOS 8.1.3 (iPhone6,2)",183954,"CH","178.197.235.120","unknown","Hot Patootie - Bless My Soul","Meat Loaf","The Rocky Horror Picture Show - Original Soundtrack","spotify:track:0E5VCfEC70ubAAHfjRasAK",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2012-10-28T22:20:52Z","1129081105","OS X 10.7.4 [x86 4]",287183,"CH","84.72.36.80","unknown","Rattle - Original Mix","Bingo Players","Dirty Electro House X - Summer Edition","spotify:track:2Ka4WmZIG7t7HL7PITIMah",null,null,null,"popup","trackdone",false,false,false,0,false
"2015-02-02T12:26:02Z","1129081105","iOS 8.1.3 (iPhone6,2)",267880,"CH","178.197.226.232","unknown","House of the Rising Sun","The 60's Hippie Band","Hippie 60's","spotify:track:0Ha2BB5GaqIn3Qbm8DOETR",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2020-09-26T08:56:52Z","1129081105","iOS 13.7 (iPhone9,3)",303920,"CH","178.197.227.32","unknown","Blurry","Puddle Of Mudd","Come Clean","spotify:track:0FLBNqc5oAiTt4J2e3fe3y",null,null,null,"trackdone","trackdone",true,null,false,1601110307370,false
"2015-02-26T16:28:42Z","1129081105","OS X 11.0.2 [x86 8]",23127,"CH","178.193.13.83","unknown","Hand in Hand","Kraftklub","In Schwarz","spotify:track:1Oq1piLncnQ3xCtmHhHmoz",null,null,null,"trackdone","fwdbtn",false,true,false,0,false
"2019-04-08T10:14:20Z","1129081105","iOS 12.1.4 (iPhone8,1)",54659,"CH","178.197.229.40","unknown","Sucka Free","Afu-Ra","State Of The Arts","spotify:track:5bZRXpK7vzrYxZQUg9888G",null,null,null,"fwdbtn","fwdbtn",true,null,false,1554718406050,false
"2019-06-10T15:32:07Z","1129081105","iOS 12.2 (iPhone8,1)",6272,"CH","188.62.132.42","unknown","The House That Built Me","Miranda Lambert","Revolution","spotify:track:02eD9ymfJOJOhM97HYp5R9",null,null,null,"clickrow","endplay",true,null,false,1560178711326,false
"2021-12-23T21:08:46Z","1129081105","iOS 14.8.1 (iPhone13,1)",207213,"CD","102.223.209.3","unknown","Remedy","Seether","Karma and Effect","spotify:track:5ynxx6zC4dgzsMHLYQ04Dc",null,null,null,"fwdbtn","trackdone",true,null,false,1640293515342,false
"2020-05-03T09:57:16Z","1129081105","iOS 13.3.1 (iPhone9,3)",107202,"CH","85.1.184.86","unknown","Titanium","Scott Bradlee's Postmodern Jukebox","Selfies on Kodachrome","spotify:track:64v76SFBt8hFgSDNFtbKWh",null,null,null,"trackdone","unexpected-exit-while-paused",true,null,false,1587827486123,false
"2014-01-02T17:54:17Z","1129081105","iOS 7.0.4 (iPhone5,2)",4086,"CH","178.197.236.2","unknown","(I Can't Get No) Satisfaction","Die Hit Experten","Die 50 Größten 60er Hits Aller Zeiten","spotify:track:5sIWQuYyfhye8j51Na2gj4",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2019-04-10T16:05:25Z","1129081105","iOS 12.1.4 (iPhone8,1)",142702,"CH","178.197.237.58","unknown","Boffum","Brodinski","Boffum","spotify:track:2mHyKkgRvUCNluczkWymeG",null,null,null,"trackdone","trackdone",false,null,false,1554912181131,false
"2018-09-05T17:13:10Z","1129081105","iOS 11.4.1 (iPhone8,1)",238826,"CH","178.197.232.52","unknown","Pussy","Rammstein","Made In Germany 1995 - 2011","spotify:track:5AqeVqjU3bu67klDEEW8eS",null,null,null,"fwdbtn","trackdone",false,null,false,1536167352002,false
"2013-10-18T19:31:25Z","1129081105","iOS 7.0.2 (iPhone5,2)",14860,"CH","178.197.236.3","unknown","Just Flesh","Turbonegro","Ass Cobra","spotify:track:1rS76JdBu8SO2BC4ydVi91",null,null,null,"trackdone","",false,true,false,0,false
"2017-09-09T22:23:39Z","1129081105","iOS 10.3.3 (iPhone7,2)",300093,"CH","178.197.228.222","unknown","The Breakdown","People Under The Stairs","O.S.T.","spotify:track:18ojYmvDSozSjMye5utu2I",null,null,null,"trackdone","trackdone",false,null,false,1504995518663,false
"2012-08-12T17:46:20Z","1129081105","OS X 10.7.4 [x86 4]",3157,"CH","84.72.36.80","unknown","Iris","The Goo Goo Dolls","Greatest Hits Volume One - The Singles","spotify:track:6vrUTGn5p8IrfTZ0J6sIVM",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2021-06-10T11:55:58Z","1129081105","iOS 14.5.1 (iPhone13,1)",181666,"CH","178.197.228.0","unknown","Wem du's heute kannst besorgen","Faber","Sei ein Faber im Wind","spotify:track:44uSEFOc1en3qKCL7k2Lfq",null,null,null,"trackdone","trackdone",false,null,false,1623325975544,false
"2016-05-04T13:02:00Z","1129081105","iOS 9.3.1 (iPhone6,2)",267360,"CH","178.197.227.165","unknown","The Pretender","Foo Fighters","Greatest Hits","spotify:track:6HNruFQlzQx4ulL4ppRLYI",null,null,null,"trackdone","trackdone",true,null,false,0,false
"2016-10-03T13:55:20Z","1129081105","iOS 10.0.1 (iPhone7,2)",70472,"CH","178.197.225.177","unknown","Adam's Song","blink-182","Enema Of The State","spotify:track:5EauMVTXVoQOkax03XXVaV",null,null,null,"fwdbtn","endplay",true,null,false,0,false
"2013-12-31T12:53:27Z","1129081105","iOS 7.0.4 (iPhone5,2)",208316,"CH","178.197.236.135","unknown","I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit","Avicii","I Could Be The One [Avicii vs Nicky Romero]","spotify:track:2bNrvWD9d5Zn9tS8XvcaMk",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2021-02-05T15:16:42Z","1129081105","iOS 14.3 (iPhone9,3)",3343,"CH","178.197.225.117","unknown","God Is a DJ","Faithless","Forever Faithless - The Greatest Hits","spotify:track:1pUFYb9peWkK8m1WCKNRjp",null,null,null,"fwdbtn","fwdbtn",true,null,false,1612538198945,false
"2018-11-11T17:34:04Z","1129081105","iOS 12.0.1 (iPhone8,1)",228026,"CH","178.197.235.71","unknown","Revenga","System Of A Down","Mezmerize","spotify:track:577mOFb1LAvSANIUZ4mbQ7",null,null,null,"fwdbtn","trackdone",true,null,false,1541957416910,false
"2019-03-18T17:25:27Z","1129081105","iOS 12.1.4 (iPhone8,1)",4365,"CH","178.197.225.65","unknown","Rap wieder Rap","Kollegah","Jung Brutal Gutaussehend XXX","spotify:track:2Sqmawlh2jpp6rlk2VAPyw",null,null,null,"trackdone","endplay",false,null,false,1552929922381,false
"2014-10-24T16:29:05Z","1129081105","iOS 8.0 (iPhone5,2)",5015,"CH","178.197.236.72","unknown","C'est bleu","Scooter","20 Years of Hardcore","spotify:track:2GoUDI71TEHEirljYfoCYM",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2015-07-06T05:48:52Z","1129081105","iOS 8.4 (iPhone6,2)",1671,"CH","178.197.227.198","unknown","Move Your Body","Eiffel 65","Europop","spotify:track:43OdYMY7yMgBW3n5W4QQD9",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2021-05-27T04:37:30Z","1129081105","iOS 14.5.1 (iPhone13,1)",219840,"CH","178.197.232.38","unknown","Get Your Walk On","Xzibit","Restless","spotify:track:1RPhSs2lDYKjDsELKtPvQd",null,null,null,"trackdone","trackdone",false,null,false,1622090029359,false
"2012-11-10T10:05:09Z","1129081105","iOS 6.0.1 (iPhone3,1)",8544,"CH","178.197.234.71","unknown","My Way [The Frank Sinatra Collection]","Frank Sinatra","My Way","spotify:track:0mdefZ4yfFr2DehHGIqLCX",null,null,null,"","",false,true,false,0,false
"2013-10-21T17:30:35Z","1129081105","iOS 7.0.2 (iPhone5,2)",1764,"CH","178.197.236.16","unknown","Follow You Down - Edit","Gin Blossoms","90's Rock","spotify:track:0alkqsGIIxx3OT9aLMN1IK",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2012-07-15T08:27:25Z","1129081105","OS X 10.7.4 [x86 4]",221075,"CH","84.72.36.80","unknown","Primadonna","MARINA","Primadonna","spotify:track:6EuArluBSbxlFs4vtQ3cYR",null,null,null,"popup","trackdone",false,false,false,0,false
"2015-03-13T13:32:56Z","1129081105","iOS 8.1.3 (iPhone6,2)",2600,"CH","178.197.227.242","unknown","Zwei Dosen Sprite","Kraftklub","In Schwarz","spotify:track:1JvfKaaVCSvlhxmNwKRM4w",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2019-09-01T04:17:57Z","1129081105","iOS 12.2 (iPad4,4)",214333,"CH","178.192.225.23","unknown","Heut' ist mein Tag","Blümchen","Für immer und ewig","spotify:track:4wGIOAlCllMokaM4kCMeuY",null,null,null,"trackdone","trackdone",true,null,false,1567311261757,false
"2013-07-09T21:16:35Z","1129081105","iOS 6.1.3 (iPad2,4)",1346,"CH","84.72.132.65","unknown","Allein, zu zweit, zu dritt...","OK KID","OK KID","spotify:track:32I1Q5KDgvRQrbwcMpRkYo",null,null,null,"","",false,true,false,0,false
"2021-06-16T18:42:45Z","1129081105","iOS 14.5.1 (iPhone13,1)",0,"NL","46.166.182.73","unknown","Straight Outta Compton - Extended Mix / Edit","N.W.A.","N.W.A. Greatest Hits","spotify:track:3eGBESLT08agei7veoLLlz",null,null,null,"trackerror","trackerror",false,null,false,1623868962890,false
"2013-03-06T21:14:16Z","1129081105","OS X 10.8.2 [x86 4]",91732,"CH","84.72.132.65","unknown","Don't Let Me Get Me - Radio Edit","P!nk","Greatest Hits...So Far!!!","spotify:track:7jRuZTxiFjGtU6Tf7vznwB",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2015-06-12T15:32:35Z","1129081105","iOS 8.3 (iPhone6,2)",187853,"CH","178.197.234.67","unknown","Ten Tonne Skeleton","Royal Blood","Royal Blood","spotify:track:0vjYxBDAcflD0358arIVZG",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2022-04-28T16:40:02Z","1129081105","iOS 15.3.1 (iPhone13,1)",375106,"CH","178.197.201.127","unknown","A National Acrobat","Black Sabbath","Sabbath Bloody Sabbath","spotify:track:1DCeBMEXMOZr3OEGIbViiV",null,null,null,"trackdone","trackdone",false,null,false,1651163626369,false
"2020-07-11T16:56:33Z","1129081105","iOS 13.5.1 (iPhone9,3)",110096,"CH","85.1.184.86","unknown","Get Back","Ludacris","The Red Light District","spotify:track:3njpLvANriMsdv3dgADEad",null,null,null,"trackdone","unexpected-exit-while-paused",true,null,false,1594246600513,false
"2022-04-09T15:28:52Z","1129081105","iOS 15.3.1 (iPhone13,1)",2623,"CH","178.197.201.48","unknown","Beat Novacane","Fat Joe","All Or Nothing","spotify:track:56YW4Yj3zhovHeL7818qLq",null,null,null,"fwdbtn","fwdbtn",false,null,false,1649518129396,false
"2016-09-08T14:07:05Z","1129081105","iOS 9.3.2 (iPhone6,2)",6780,"CH","178.197.225.115","unknown","1955","Hilltop Hoods","Drinking From The Sun, Walking Under Stars Restrung","spotify:track:6oSmp7qnvAxUXeUKhl67a6",null,null,null,"clickrow","endplay",true,null,false,0,false
"2018-05-03T18:04:28Z","1129081105","iOS 11.3 (iPhone8,1)",245295,"CH","178.197.224.6","unknown","P.I.M.P.","50 Cent","Best Of 50 Cent","spotify:track:1ZDMSO0RNwq0Rg2sXJQoZQ",null,null,null,"fwdbtn","fwdbtn",false,null,false,1525369620951,false
"2014-05-24T08:48:11Z","1129081105","iOS 7.1.1 (iPhone5,2)",280920,"CH","178.197.236.185","unknown","I Fink U Freeky","Die Antwoord","TEN$ION","spotify:track:5DBQWDGt7WVlyMgMgvGko9",null,null,null,"","trackdone",false,false,false,0,false
"2019-09-06T16:48:18Z","1129081105","iOS 12.4.1 (iPhone9,3)",256533,"CH","178.197.226.113","unknown","Of Wolf And Man","Metallica","Metallica","spotify:track:2J8jdenoxkPXs44G9xcncc",null,null,null,"fwdbtn","trackdone",true,null,false,1567788242431,false
